miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-20a	hg38:chr13:91351109-91351131:+	34	18.643969	N	mature,MIMAT0004493
hsa-mir-20a	hg38:chr13:91351109-91351132:+	1	0.548352	N	mature,MIMAT0004493
hsa-mir-20a	hg38:chr13:91351111-91351131:+	1	0.548352	N	mature,MIMAT0004493
hsa-mir-20b	hg38:chrX:134169812-134169835:-	1	0.548352	N	mature,MIMAT0004752
hsa-mir-20b	hg38:chrX:134169816-134169835:-	1	0.548352	N	mature,MIMAT0004752
hsa-mir-20b	hg38:chrX:134169849-134169873:-	2	1.096704	N	mature,MIMAT0001413
hsa-mir-20b	hg38:chrX:134169850-134169870:-	2	1.096704	N	mature,MIMAT0001413
hsa-mir-20b	hg38:chrX:134169850-134169873:-	54	29.611010	N	mature,MIMAT0001413
hsa-mir-20b	hg38:chrX:134169852-134169873:-	1	0.548352	N	mature,MIMAT0001413
hsa-mir-20b	hg38:chrX:134169853-134169873:-	1	0.548352	N	mature,MIMAT0001413
hsa-mir-21	hg38:chr17:59841247-59841273:+	1	0.548352	N	precursor
hsa-mir-21	hg38:chr17:59841248-59841273:+	1	0.548352	N	precursor
hsa-mir-21	hg38:chr17:59841249-59841273:+	2	1.096704	N	precursor
hsa-mir-21	hg38:chr17:59841250-59841273:+	5	2.741760	N	precursor
hsa-mir-21	hg38:chr17:59841251-59841273:+	10	5.483520	N	precursor
hsa-mir-21	hg38:chr17:59841252-59841273:+	4	2.193408	N	precursor
hsa-mir-21	hg38:chr17:59841253-59841272:+	1	0.548352	N	precursor
hsa-mir-21	hg38:chr17:59841253-59841273:+	87	47.706627	N	precursor
hsa-mir-21	hg38:chr17:59841254-59841273:+	24	13.160449	N	precursor
hsa-mir-21	hg38:chr17:59841255-59841272:+	3	1.645056	N	precursor
hsa-mir-21	hg38:chr17:59841255-59841273:+	107	58.673668	N	precursor
hsa-mir-21	hg38:chr17:59841256-59841273:+	13	7.128576	N	precursor
hsa-mir-21	hg38:chr17:59841272-59841293:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841272-59841294:+	31	16.998913	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841272-59841295:+	111	60.867076	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841272-59841296:+	4	2.193408	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841288:+	17	9.321985	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841289:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841290:+	22	12.063745	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841291:+	166	91.026438	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841292:+	235	128.862729	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841293:+	613	336.139799	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841294:+	21643	11867.983150	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841295:+	83563	45821.941320	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841296:+	15740	8631.061072	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841297:+	1184	649.248813	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841298:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841299:+	17	9.321985	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841300:+	4	2.193408	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841301:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841273-59841302:+	3	1.645056	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841274-59841294:+	14	7.676929	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841274-59841295:+	93	50.996739	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841274-59841296:+	26	14.257153	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841274-59841297:+	2	1.096704	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841275-59841294:+	7	3.838464	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841275-59841295:+	23	12.612097	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841275-59841296:+	15	8.225281	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841275-59841297:+	4	2.193408	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841276-59841294:+	8	4.386816	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841276-59841295:+	14	7.676929	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841276-59841296:+	20	10.967041	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841276-59841297:+	18	9.870337	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841276-59841299:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841277-59841294:+	4	2.193408	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841277-59841295:+	31	16.998913	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841277-59841296:+	8	4.386816	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841277-59841297:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841294:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841295:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841296:+	6	3.290112	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841297:+	32	17.547265	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841300:+	10	5.483520	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841278-59841301:+	4	2.193408	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841290-59841313:+	1	0.548352	N	mature,MIMAT0000076
hsa-mir-21	hg38:chr17:59841311-59841327:+	4	2.193408	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841328:+	9	4.935168	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841329:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841330:+	10	5.483520	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841331:+	35	19.192321	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841332:+	242	132.701193	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841333:+	2276	1248.049238	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841311-59841334:+	63	34.546178	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841312-59841328:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841312-59841333:+	2	1.096704	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841312-59841334:+	7	3.838464	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841313-59841333:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841314-59841333:+	2	1.096704	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841314-59841336:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841317-59841333:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-21	hg38:chr17:59841318-59841333:+	1	0.548352	N	mature,MIMAT0004494
hsa-mir-210	hg38:chr11:568111-568134:-	41	22.482434	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568112-568133:-	1	0.548352	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568112-568134:-	437	239.629840	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568112-568135:-	4	2.193408	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568113-568134:-	20	10.967041	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568114-568134:-	12	6.580224	N	mature,MIMAT0000267
hsa-mir-210	hg38:chr11:568150-568173:-	1	0.548352	N	mature,MIMAT0026475
hsa-mir-211	hg38:chr15:31065096-31065117:-	1	0.548352	N	mature,MIMAT0000268
hsa-mir-2110	hg38:chr10:114174110-114174132:-	1	0.548352	N	unannotated
hsa-mir-2110	hg38:chr10:114174112-114174132:-	1	0.548352	N	unannotated
hsa-mir-2110	hg38:chr10:114174113-114174133:-	2	1.096704	N	unannotated
hsa-mir-2116	hg38:chr15:59171194-59171214:-	1	0.548352	N	mature,MIMAT0011161
hsa-mir-212	hg38:chr17:2050288-2050311:-	5	2.741760	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050288-2050312:-	1	0.548352	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050289-2050311:-	22	12.063745	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050290-2050311:-	17	9.321985	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050290-2050312:-	2	1.096704	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050291-2050311:-	2	1.096704	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050292-2050311:-	15	8.225281	N	mature,MIMAT0000269
hsa-mir-212	hg38:chr17:2050328-2050350:-	3	1.645056	N	mature,MIMAT0022695
hsa-mir-212	hg38:chr17:2050328-2050351:-	5	2.741760	N	mature,MIMAT0022695
hsa-mir-214	hg38:chr1:172138816-172138835:-	4	2.193408	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138816-172138837:-	1	0.548352	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138816-172138838:-	6	3.290112	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138816-172138839:-	2	1.096704	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138817-172138835:-	2	1.096704	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138817-172138837:-	1	0.548352	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138817-172138838:-	3	1.645056	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138817-172138839:-	2	1.096704	N	mature,MIMAT0000271
hsa-mir-214	hg38:chr1:172138855-172138878:-	1	0.548352	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138856-172138877:-	1	0.548352	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138856-172138878:-	3	1.645056	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138857-172138876:-	2	1.096704	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138857-172138877:-	2	1.096704	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138857-172138878:-	23	12.612097	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138857-172138879:-	65	35.642882	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138858-172138878:-	1	0.548352	N	mature,MIMAT0004564
hsa-mir-214	hg38:chr1:172138858-172138879:-	8	4.386816	N	mature,MIMAT0004564
hsa-mir-215	hg38:chr1:220117915-220117937:-	2	1.096704	N	mature,MIMAT0000272
hsa-mir-215	hg38:chr1:220117916-220117937:-	5	2.741760	N	mature,MIMAT0000272
hsa-mir-215	hg38:chr1:220117918-220117936:-	3	1.645056	Y	mature,MIMAT0000272
hsa-mir-216a	hg38:chr2:55989020-55989042:-	1	0.548352	N	mature,MIMAT0000273
hsa-mir-217	hg38:chr2:55982982-55983006:-	1	0.548352	N	unannotated
hsa-mir-217	hg38:chr2:55983020-55983043:-	9	4.935168	N	mature,MIMAT0000274
hsa-mir-217	hg38:chr2:55983021-55983043:-	3	1.645056	N	mature,MIMAT0000274
hsa-mir-218-1	hg38:chr4:20528299-20528316:+	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528318:+	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528319:+	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528320:+	96	52.641796	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528321:+	74	40.578051	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528322:+	15	8.225281	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528323:+	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528299-20528324:+	2	1.096704	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528302-20528325:+	1	0.548352	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528304-20528324:+	2	1.096704	N	mature,MIMAT0000275
hsa-mir-218-1	hg38:chr4:20528337-20528358:+	2	1.096704	N	mature,MIMAT0004565
hsa-mir-218-1	hg38:chr4:20528337-20528360:+	1	0.548352	N	mature,MIMAT0004565
hsa-mir-218-1	hg38:chr4:20528338-20528357:+	2	1.096704	N	mature,MIMAT0004565
hsa-mir-218-1	hg38:chr4:20528338-20528359:+	1	0.548352	N	mature,MIMAT0004565
hsa-mir-218-1	hg38:chr4:20528338-20528360:+	2	1.096704	N	mature,MIMAT0004565
hsa-mir-218-1	hg38:chr4:20528338-20528361:+	1	0.548352	N	mature,MIMAT0004565
hsa-mir-218-2	hg38:chr5:168768208-168768232:-	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768209-168768232:-	17	9.321985	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768210-168768232:-	75	41.126403	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768211-168768232:-	89	48.803331	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768212-168768232:-	3	1.645056	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768215-168768232:-	2	1.096704	N	mature,MIMAT0000275
hsa-mir-218-2	hg38:chr5:168768216-168768232:-	1	0.548352	N	mature,MIMAT0000275
hsa-mir-219a-1	hg38:chr6:33207855-33207877:+	1	0.548352	N	mature,MIMAT0000276
hsa-mir-219a-1	hg38:chr6:33207855-33207878:+	2	1.096704	N	mature,MIMAT0000276
hsa-mir-219a-1	hg38:chr6:33207896-33207918:+	6	3.290112	N	mature,MIMAT0004567
hsa-mir-219a-1	hg38:chr6:33207896-33207919:+	1	0.548352	N	mature,MIMAT0004567
hsa-mir-22	hg38:chr17:1713912-1713936:-	2	1.096704	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713913-1713934:-	2	1.096704	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713913-1713935:-	157	86.091270	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713913-1713936:-	1060	581.253160	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713913-1713937:-	1	0.548352	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713914-1713933:-	22	12.063745	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713914-1713934:-	159	87.187974	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713914-1713935:-	13079	7171.896300	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713914-1713936:-	107030	58690.118587	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713914-1713937:-	81	44.416515	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713915-1713935:-	21	11.515393	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713915-1713936:-	293	160.667147	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713916-1713935:-	9	4.935168	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713916-1713936:-	212	116.250632	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713917-1713936:-	25	13.708801	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713918-1713936:-	10	5.483520	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713919-1713936:-	4	2.193408	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713920-1713936:-	23	12.612097	N	mature,MIMAT0000077
hsa-mir-22	hg38:chr17:1713951-1713974:-	3	1.645056	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713952-1713973:-	1	0.548352	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713952-1713974:-	24	13.160449	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713953-1713973:-	3	1.645056	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713953-1713974:-	20	10.967041	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713954-1713974:-	2	1.096704	N	mature,MIMAT0004495
hsa-mir-22	hg38:chr17:1713955-1713974:-	1	0.548352	N	mature,MIMAT0004495
hsa-mir-221	hg38:chrX:45746179-45746203:-	4	2.193408	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746180-45746201:-	3	1.645056	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746180-45746202:-	1	0.548352	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746180-45746203:-	84	46.061571	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746181-45746201:-	1	0.548352	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746181-45746202:-	2	1.096704	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746181-45746203:-	134	73.479173	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746182-45746201:-	1	0.548352	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746182-45746202:-	1	0.548352	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746182-45746203:-	39	21.385729	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746183-45746203:-	27	14.805505	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746184-45746203:-	18	9.870337	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746185-45746203:-	1	0.548352	N	mature,MIMAT0000278
hsa-mir-221	hg38:chrX:45746217-45746234:-	1	0.548352	N	mature,MIMAT0004568
hsa-mir-221	hg38:chrX:45746217-45746235:-	1	0.548352	N	mature,MIMAT0004568
hsa-mir-221	hg38:chrX:45746217-45746242:-	1	0.548352	N	mature,MIMAT0004568
hsa-mir-221	hg38:chrX:45746223-45746243:-	2	1.096704	N	mature,MIMAT0004568
hsa-mir-221	hg38:chrX:45746243-45746266:-	1	0.548352	N	precursor
hsa-mir-221	hg38:chrX:45746243-45746267:-	2	1.096704	N	precursor
hsa-mir-221	hg38:chrX:45746244-45746267:-	1	0.548352	N	precursor
hsa-mir-222	hg38:chrX:45747032-45747053:-	1	0.548352	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747032-45747055:-	1	0.548352	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747032-45747057:-	18	9.870337	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747033-45747056:-	2	1.096704	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747033-45747057:-	34	18.643969	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747034-45747056:-	6	3.290112	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747034-45747057:-	38	20.837377	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747035-45747056:-	2	1.096704	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747035-45747057:-	18	9.870337	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747036-45747053:-	1	0.548352	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747036-45747056:-	2	1.096704	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747036-45747057:-	38	20.837377	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747037-45747056:-	2	1.096704	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747037-45747057:-	14	7.676929	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747037-45747058:-	1	0.548352	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747038-45747056:-	1	0.548352	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747038-45747057:-	7	3.838464	N	mature,MIMAT0000279
hsa-mir-222	hg38:chrX:45747072-45747094:-	1	0.548352	N	mature,MIMAT0004569
hsa-mir-222	hg38:chrX:45747074-45747095:-	1	0.548352	N	mature,MIMAT0004569
hsa-mir-222	hg38:chrX:45747074-45747097:-	7	3.838464	N	mature,MIMAT0004569
hsa-mir-222	hg38:chrX:45747075-45747095:-	1	0.548352	N	mature,MIMAT0004569
hsa-mir-222	hg38:chrX:45747075-45747097:-	3	1.645056	N	mature,MIMAT0004569
hsa-mir-222	hg38:chrX:45747077-45747097:-	2	1.096704	N	mature,MIMAT0004569
hsa-mir-223	hg38:chrX:66018936-66018956:+	1	0.548352	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018936-66018959:+	1	0.548352	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018956:+	7	3.838464	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018957:+	5	2.741760	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018958:+	19	10.418689	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018959:+	99	54.286852	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018960:+	51	27.965954	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018937-66018961:+	3	1.645056	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018938-66018958:+	1	0.548352	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018938-66018959:+	9	4.935168	N	mature,MIMAT0000280
hsa-mir-223	hg38:chrX:66018938-66018960:+	7	3.838464	N	mature,MIMAT0000280
hsa-mir-224	hg38:chrX:151958584-151958606:-	5	2.741760	N	mature,MIMAT0009198
hsa-mir-224	hg38:chrX:151958585-151958605:-	1	0.548352	N	mature,MIMAT0009198
hsa-mir-224	hg38:chrX:151958585-151958606:-	3	1.645056	N	mature,MIMAT0009198
hsa-mir-224	hg38:chrX:151958586-151958606:-	1	0.548352	N	mature,MIMAT0009198
hsa-mir-224	hg38:chrX:151958587-151958606:-	1	0.548352	N	mature,MIMAT0009198
hsa-mir-224	hg38:chrX:151958627-151958652:-	2	1.096704	N	mature,MIMAT0000281
hsa-mir-224	hg38:chrX:151958628-151958652:-	28	15.353857	N	mature,MIMAT0000281
hsa-mir-224	hg38:chrX:151958629-151958652:-	5	2.741760	N	mature,MIMAT0000281
hsa-mir-224	hg38:chrX:151958630-151958652:-	51	27.965954	N	mature,MIMAT0000281
hsa-mir-224	hg38:chrX:151958631-151958652:-	4	2.193408	N	mature,MIMAT0000281
hsa-mir-2277	hg38:chr5:93620709-93620732:-	3	1.645056	N	mature,MIMAT0011777
hsa-mir-2277	hg38:chr5:93620749-93620772:-	1	0.548352	N	mature,MIMAT0017352
hsa-mir-2277	hg38:chr5:93620750-93620772:-	6	3.290112	N	mature,MIMAT0017352
hsa-mir-2355	hg38:chr2:207109998-207110020:-	2	1.096704	N	mature,MIMAT0017950
hsa-mir-2355	hg38:chr2:207109999-207110021:-	1	0.548352	N	mature,MIMAT0017950
hsa-mir-2355	hg38:chr2:207110000-207110019:-	1	0.548352	N	mature,MIMAT0017950
hsa-mir-2355	hg38:chr2:207110040-207110064:-	1	0.548352	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110041-207110064:-	3	1.645056	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110042-207110063:-	3	1.645056	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110042-207110064:-	67	36.739587	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110043-207110064:-	6	3.290112	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110044-207110064:-	12	6.580224	N	mature,MIMAT0016895
hsa-mir-2355	hg38:chr2:207110045-207110064:-	2	1.096704	N	mature,MIMAT0016895
hsa-mir-23a	hg38:chr19:13836569-13836593:-	1	0.548352	N	precursor
hsa-mir-23a	hg38:chr19:13836592-13836614:-	1	0.548352	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836592-13836615:-	14	7.676929	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836592-13836616:-	4	2.193408	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836593-13836611:-	1	0.548352	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836593-13836614:-	4	2.193408	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836593-13836615:-	107	58.673668	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836593-13836616:-	728	399.200283	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836611:-	3	1.645056	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836613:-	1	0.548352	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836614:-	8	4.386816	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836615:-	216	118.444040	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836616:-	1553	851.590714	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836594-13836617:-	2	1.096704	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836611:-	1	0.548352	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836612:-	1	0.548352	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836613:-	2	1.096704	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836614:-	6	3.290112	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836615:-	192	105.283591	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836616:-	2136	1171.279952	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836595-13836617:-	7	3.838464	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836596-13836614:-	2	1.096704	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836596-13836615:-	51	27.965954	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836596-13836616:-	701	384.394778	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836596-13836617:-	3	1.645056	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836597-13836615:-	11	6.031872	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836597-13836616:-	73	40.029699	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836597-13836617:-	2	1.096704	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836598-13836616:-	45	24.675842	Y	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836598-13836617:-	2	1.096704	Y	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836599-13836616:-	2	1.096704	N	mature,MIMAT0000078
hsa-mir-23a	hg38:chr19:13836630-13836652:-	10	5.483520	N	mature,MIMAT0004496
hsa-mir-23a	hg38:chr19:13836631-13836652:-	6	3.290112	N	mature,MIMAT0004496
hsa-mir-23a	hg38:chr19:13836631-13836653:-	2	1.096704	N	mature,MIMAT0004496
hsa-mir-23a	hg38:chr19:13836632-13836652:-	1	0.548352	N	mature,MIMAT0004496
hsa-mir-23a	hg38:chr19:13836632-13836653:-	1	0.548352	N	mature,MIMAT0004496
